country,country_name,year,level,code,label,parent,direction,weight,raw_value,score,integration_level
GCC,GCC,2023,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,68.82547877593151,65.57414659457476,NA
GCC,GCC,2023,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,87.7227199115494,59.08677058769271,NA
GCC,GCC,2023,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,72.01871518496603,58.79938963791377,NA
GCC,GCC,2023,1,ind_conv_price,Price Level Convergence,Convergence,1,1,83.05894811154255,26.25623252807403,NA
GCC,GCC,2023,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,13319.667353231958,49.44074881934641,NA
GCC,GCC,2023,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-2.2188482431733414,75.72048430709549,NA
GCC,GCC,2023,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,1.2629864252932699,48.11254424001908,NA
GCC,GCC,2023,1,ind_inflation,Inflation Rate,Financial,-1,1,2.2466390679834873,36.083161452265315,NA
GCC,GCC,2023,1,ind_lfpr,Labor Force Participation,Labor,1,1,72.39153160000001,52.39752592592592,NA
GCC,GCC,2023,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,8.955299380389068,56.69691113612405,NA
GCC,GCC,2023,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,12.94751658108869,45.12445587119424,NA
GCC,GCC,2023,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,73.04160609274484,62.41524720556161,NA
GCC,GCC,2023,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,28.580820750540223,53.43143456341049,NA
GCC,GCC,2023,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,26.958369835626762,62.415304521591274,NA
GCC,GCC,2023,1,ind_unemployment,Unemployment Rate,Labor,-1,1,7.75575,38.5179576510406,NA
GCC,GCC,2023,2,Convergence,Convergence,Index,1,0.1,NA,62.339731004280466,NA
GCC,GCC,2023,2,Financial,Financial Integration,Index,1,0.2,NA,51.41493734435077,NA
GCC,GCC,2023,2,Infrastructure,Infrastructure,Index,1,0.2,NA,57.004929606895615,NA
GCC,GCC,2023,2,Labor,Labor & Mobility,Index,1,0.2,NA,35.112272950565114,NA
GCC,GCC,2023,2,Sustainability,Sustainability,Index,1,0.1,NA,55.8466105404394,NA
GCC,GCC,2023,2,Trade,Trade Integration,Index,1,0.2,NA,34.40086299253896,NA
GCC,GCC,2023,3,Index,GCC Economic Integration Index,NA,1,1,NA,47.405234733342084,Moderate
KWT,Kuwait,2023,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,19.286237259544396,67.31438474414762,NA
KWT,Kuwait,2023,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,1.6282431805613817,78.97231912753848,NA
KWT,Kuwait,2023,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,19.256,0,NA
KWT,Kuwait,2023,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
KWT,Kuwait,2023,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,5.14735058323248,8.36971779350713,NA
KWT,Kuwait,2023,1,ind_52,Services Trade Share,Trade,1,1,0.7721025874848719,4.525837526809739,NA
KWT,Kuwait,2023,1,ind_55,Non-oil Trade Intensity,Trade,1,1,5.009107684764939,17.234268103988253,NA
KWT,Kuwait,2023,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
KWT,Kuwait,2023,1,ind_63,Intermediate Goods Share,Trade,1,1,35.233155031362685,77.17278253405001,NA
KWT,Kuwait,2023,1,ind_64,Trade Diversification,Trade,1,1,60.42995615720523,69.97351711929788,NA
KWT,Kuwait,2023,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,1.469693000854217,100,NA
KWT,Kuwait,2023,1,ind_71_student,Student Mobility,Labor,1,1,4.312435442658938,100,NA
KWT,Kuwait,2023,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,9.2872059766855255,0,NA
KWT,Kuwait,2023,1,ind_bank_depth,Banking Depth,Financial,1,1,168.7439226862643,42.017317611348346,NA
KWT,Kuwait,2023,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,198.768797560038,32.24953794678895,NA
KWT,Kuwait,2023,1,ind_conv_income,Real Income Convergence,Convergence,1,1,82.41206030150752,86.19021031081327,NA
KWT,Kuwait,2023,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,73.17939609236234,73.5594077931387,NA
KWT,Kuwait,2023,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,63.89540626888275,57.98795993648108,NA
KWT,Kuwait,2023,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,76.05866730329812,16.15048773666167,NA
KWT,Kuwait,2023,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,45.43514965159666,14.537344906932473,NA
KWT,Kuwait,2023,1,ind_conv_price,Price Level Convergence,Convergence,1,1,84.36286621955524,36.1641934301361,NA
KWT,Kuwait,2023,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,17914.13500293389,89.23916471074868,NA
KWT,Kuwait,2023,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-0.06990097027251164,77.34479321625159,NA
KWT,Kuwait,2023,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,-1.9866385266739117,32.40933733685953,NA
KWT,Kuwait,2023,1,ind_inflation,Inflation Rate,Financial,-1,1,3.642642642642668,17.608086352049696,NA
KWT,Kuwait,2023,1,ind_lfpr,Labor Force Participation,Labor,1,1,73.8,56.41025641025641,NA
KWT,Kuwait,2023,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,3.938452238619969,33.27885072878825,NA
KWT,Kuwait,2023,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,7.550863779307333,8.048897134394227,NA
KWT,Kuwait,2023,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,52.86372080000067,14.370459694032531,NA
KWT,Kuwait,2023,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,38.551739175447096,78.41105482519579,NA
KWT,Kuwait,2023,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,47.13627919999932,14.370459694032547,NA
KWT,Kuwait,2023,1,ind_unemployment,Unemployment Rate,Labor,-1,1,6.4,49.842113330095266,NA
KWT,Kuwait,2023,2,Convergence,Convergence,Index,1,0.1,NA,45.26273458013603,NA
KWT,Kuwait,2023,2,Financial,Financial Integration,Index,1,0.2,NA,56.11813613962293,NA
KWT,Kuwait,2023,2,Infrastructure,Infrastructure,Index,1,0.2,NA,44.61958235537434,NA
KWT,Kuwait,2023,2,Labor,Labor & Mobility,Index,1,0.2,NA,61.250473948070336,NA
KWT,Kuwait,2023,2,Sustainability,Sustainability,Index,1,0.1,NA,28.800217836913774,NA
KWT,Kuwait,2023,2,Trade,Trade Integration,Index,1,0.2,NA,29.546020512942167,NA
KWT,Kuwait,2023,3,Index,GCC Economic Integration Index,NA,1,1,NA,45.71313783290694,Moderate
OMN,Oman,2023,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,4.212374821126893,9.196994068360917,NA
OMN,Oman,2023,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.38717655754353514,53.830934000864076,NA
OMN,Oman,2023,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1913.6057587510468,29.42255405952955,NA
OMN,Oman,2023,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
OMN,Oman,2023,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,25.884327803845164,89.95033104790028,NA
OMN,Oman,2023,1,ind_52,Services Trade Share,Trade,1,1,4.65917900469213,64.2273147842981,NA
OMN,Oman,2023,1,ind_55,Non-oil Trade Intensity,Trade,1,1,18.990378255303757,86.69036121906582,NA
OMN,Oman,2023,1,ind_56,Services % of Total Trade,Trade,1,1,18,20,NA
OMN,Oman,2023,1,ind_63,Intermediate Goods Share,Trade,1,1,27.229521653316276,51.2769961740774,NA
OMN,Oman,2023,1,ind_64,Trade Diversification,Trade,1,1,65.9907867935234,97.36276167900775,NA
OMN,Oman,2023,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.03445871362137463,0,NA
OMN,Oman,2023,1,ind_71_student,Student Mobility,Labor,1,1,0.126825186026476,0.3418194526883101,NA
OMN,Oman,2023,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,47.94055051892631,78.89926060640828,NA
OMN,Oman,2023,1,ind_bank_depth,Banking Depth,Financial,1,1,99.84682533020882,12.600764999435372,NA
OMN,Oman,2023,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,498.97918120046245,80.95761626731911,NA
OMN,Oman,2023,1,ind_conv_income,Real Income Convergence,Convergence,1,1,64.82412060301507,46.45449469570071,NA
OMN,Oman,2023,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,98.9342806394316,99.44803432227732,NA
OMN,Oman,2023,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,79.38400909695721,81.82116562642904,NA
OMN,Oman,2023,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,91.75524984117045,73.93082620700424,NA
OMN,Oman,2023,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,81.20931947583446,74.10188687879487,NA
OMN,Oman,2023,1,ind_conv_price,Price Level Convergence,Convergence,1,1,87.25732439110485,58.15804275252627,NA
OMN,Oman,2023,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,8514.012500382338,7.8129771064141,NA
OMN,Oman,2023,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,16.974409876769226,90.22795061541106,NA
OMN,Oman,2023,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,1.1872219518798577,47.74642654351398,NA
OMN,Oman,2023,1,ind_inflation,Inflation Rate,Financial,-1,1,0.9427932246723892,53.33859711986915,NA
OMN,Oman,2023,1,ind_lfpr,Labor Force Participation,Labor,1,1,70.825,47.93447293447295,NA
OMN,Oman,2023,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,5.41592100207091,40.17550350187732,NA
OMN,Oman,2023,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,9.381235271029746,20.623737177674077,NA
OMN,Oman,2023,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,63.773453854977134,40.34720596002168,NA
OMN,Oman,2023,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,16.93522088858885,24.256322514997404,NA
OMN,Oman,2023,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,36.22654614502287,40.34720596002166,NA
OMN,Oman,2023,1,ind_unemployment,Unemployment Rate,Labor,-1,1,3.625,73.02082032576315,NA
OMN,Oman,2023,2,Convergence,Convergence,Index,1,0.1,NA,73.5531523928645,NA
OMN,Oman,2023,2,Financial,Financial Integration,Index,1,0.2,NA,50.889646356166494,NA
OMN,Oman,2023,2,Infrastructure,Infrastructure,Index,1,0.2,NA,18.617765582971824,NA
OMN,Oman,2023,2,Labor,Labor & Mobility,Index,1,0.2,NA,40.03927466386654,NA
OMN,Oman,2023,2,Sustainability,Sustainability,Index,1,0.1,NA,31.393617903178704,NA
OMN,Oman,2023,2,Trade,Trade Integration,Index,1,0.2,NA,68.25129415072489,NA
OMN,Oman,2023,3,Index,GCC Economic Integration Index,NA,1,1,NA,46.05427318035028,Moderate
QAT,Qatar,2023,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,5.152523796046508,12.82174555405776,NA
QAT,Qatar,2023,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.32647677689066784,52.601284815079424,NA
QAT,Qatar,2023,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1566.803,24.036102655711662,NA
QAT,Qatar,2023,1,ind_44_stock,Stock Market Openness,Financial,1,1,100,100,NA
QAT,Qatar,2023,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,4.431488005596825,5.553467986792922,NA
QAT,Qatar,2023,1,ind_52,Services Trade Share,Trade,1,1,0.886297601119365,6.279754938682103,NA
QAT,Qatar,2023,1,ind_55,Non-oil Trade Intensity,Trade,1,1,1.9189161697676478,1.8828285816499855,NA
QAT,Qatar,2023,1,ind_56,Services % of Total Trade,Trade,1,1,20,33.33333333333333,NA
QAT,Qatar,2023,1,ind_63,Intermediate Goods Share,Trade,1,1,17.2005207735685,18.828125527616344,NA
QAT,Qatar,2023,1,ind_64,Trade Diversification,Trade,1,1,53.45331179294749,35.610841613450305,NA
QAT,Qatar,2023,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.7277167356892985,50.09974743320041,NA
QAT,Qatar,2023,1,ind_71_student,Student Mobility,Labor,1,1,2.1988364772344555,55.43986457051048,NA
QAT,Qatar,2023,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,38.72205118725071,60.082446957202926,NA
QAT,Qatar,2023,1,ind_bank_depth,Banking Depth,Financial,1,1,240.12725325846844,72.49540130388665,NA
QAT,Qatar,2023,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,616.3461873097292,100,NA
QAT,Qatar,2023,1,ind_conv_income,Real Income Convergence,Convergence,1,1,52.261306532663305,18.071840684905975,NA
QAT,Qatar,2023,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,97.86856127886323,98.37678081072676,NA
QAT,Qatar,2023,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,71.86825173968246,70.25623669126455,NA
QAT,Qatar,2023,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,88.48993375286757,61.91094427795538,NA
QAT,Qatar,2023,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,73.76731915564264,61.710842094120444,NA
QAT,Qatar,2023,1,ind_conv_price,Price Level Convergence,Convergence,1,1,87.6456053653371,61.10843717382248,NA
QAT,Qatar,2023,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,18364.318700100066,93.13876731400367,NA
QAT,Qatar,2023,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-34.992780324609235,50.947894239730864,NA
QAT,Qatar,2023,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,1.5395808160664215,49.4491350807359,NA
QAT,Qatar,2023,1,ind_inflation,Inflation Rate,Financial,-1,1,2.8902477240404068,27.56547677606137,NA
QAT,Qatar,2023,1,ind_lfpr,Labor Force Participation,Labor,1,1,87.75,96.15384615384616,NA
QAT,Qatar,2023,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,5.6035089876172535,41.05114245460524,NA
QAT,Qatar,2023,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,8.493057805433974,14.521866813968517,NA
QAT,Qatar,2023,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,61.50393265330458,34.94333621325106,NA
QAT,Qatar,2023,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,11.803814197905899,11.400877802717378,NA
QAT,Qatar,2023,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,38.496067346695426,34.943336213251044,NA
QAT,Qatar,2023,1,ind_unemployment,Unemployment Rate,Labor,-1,1,0.5,99.12296784340717,NA
QAT,Qatar,2023,2,Convergence,Convergence,Index,1,0.1,NA,67.3478688189708,NA
QAT,Qatar,2023,2,Financial,Financial Integration,Index,1,0.2,NA,50.866510028019654,NA
QAT,Qatar,2023,2,Infrastructure,Infrastructure,Index,1,0.2,NA,58.587434984857666,NA
QAT,Qatar,2023,2,Labor,Labor & Mobility,Index,1,0.2,NA,72.17977459163345,NA
QAT,Qatar,2023,2,Sustainability,Sustainability,Index,1,0.1,NA,23.952354260796998,NA
QAT,Qatar,2023,2,Trade,Trade Integration,Index,1,0.2,NA,16.914725330254164,NA
QAT,Qatar,2023,3,Index,GCC Economic Integration Index,NA,1,1,NA,48.839711294929764,Moderate
SAU,Saudi Arabia,2023,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,1.7912093895216203,0,NA
SAU,Saudi Arabia,2023,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.2076983019565981,50.19508411022529,NA
SAU,Saudi Arabia,2023,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,8631.191,100,NA
SAU,Saudi Arabia,2023,1,ind_44_stock,Stock Market Openness,Financial,1,1,97.29273121301205,97.29273121301205,NA
SAU,Saudi Arabia,2023,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,3.4015463867935387,1.5016108629554676,NA
SAU,Saudi Arabia,2023,1,ind_52,Services Trade Share,Trade,1,1,0.5102319580190309,0.5037752487823753,NA
SAU,Saudi Arabia,2023,1,ind_55,Non-oil Trade Intensity,Trade,1,1,2.912172642223551,6.817123622289631,NA
SAU,Saudi Arabia,2023,1,ind_56,Services % of Total Trade,Trade,1,1,15,0,NA
SAU,Saudi Arabia,2023,1,ind_63,Intermediate Goods Share,Trade,1,1,29.66563335613425,59.159044891881315,NA
SAU,Saudi Arabia,2023,1,ind_64,Trade Diversification,Trade,1,1,61.98424943688553,77.62901349004572,NA
SAU,Saudi Arabia,2023,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.26288670790506563,16.153979978090614,NA
SAU,Saudi Arabia,2023,1,ind_71_student,Student Mobility,Labor,1,1,0.05370473634415188,0,NA
SAU,Saudi Arabia,2023,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,28.650875053912145,39.52514823525242,NA
SAU,Saudi Arabia,2023,1,ind_bank_depth,Banking Depth,Financial,1,1,83.55778751287994,5.645938797184919,NA
SAU,Saudi Arabia,2023,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,331.44670975445626,53.77606231348294,NA
SAU,Saudi Arabia,2023,1,ind_conv_income,Real Income Convergence,Convergence,1,1,78.39195979899499,77.10776102735903,NA
SAU,Saudi Arabia,2023,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,98.22380106571936,98.73386531457695,NA
SAU,Saudi Arabia,2023,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,65.52466695401606,60.49499723754377,NA
SAU,Saudi Arabia,2023,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,88.50948707968084,61.98292159140981,NA
SAU,Saudi Arabia,2023,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,73.8117875762345,61.78488269709682,NA
SAU,Saudi Arabia,2023,1,ind_conv_price,Price Level Convergence,Convergence,1,1,79.63289798799859,0.22302502525469342,NA
SAU,Saudi Arabia,2023,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,11301.101978946454,31.955435961607527,NA
SAU,Saudi Arabia,2023,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,7.462828412888195,83.0385017597904,NA
SAU,Saudi Arabia,2023,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,0.5425924393931636,44.631374572875465,NA
SAU,Saudi Arabia,2023,1,ind_inflation,Inflation Rate,Financial,-1,1,2.3270851836270534,35.01851659388924,NA
SAU,Saudi Arabia,2023,1,ind_lfpr,Labor Force Participation,Labor,1,1,66.6,35.897435897435884,NA
SAU,Saudi Arabia,2023,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,8.704736142612328,55.52731101232114,NA
SAU,Saudi Arabia,2023,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,15.891673295482523,65.35111472885168,NA
SAU,Saudi Arabia,2023,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,77.49022637178193,73.0076860525935,NA
SAU,Saudi Arabia,2023,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,28.09742787945676,52.220415694099884,NA
SAU,Saudi Arabia,2023,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,22.509729861620965,73.00779026355652,NA
SAU,Saudi Arabia,2023,1,ind_unemployment,Unemployment Rate,Labor,-1,1,8.45,32.719104558520804,NA
SAU,Saudi Arabia,2023,2,Convergence,Convergence,Index,1,0.1,NA,59.15764502953199,NA
SAU,Saudi Arabia,2023,2,Financial,Financial Integration,Index,1,0.2,NA,46.41868225741231,NA
SAU,Saudi Arabia,2023,2,Infrastructure,Infrastructure,Index,1,0.2,NA,65.97771798080376,NA
SAU,Saudi Arabia,2023,2,Labor,Labor & Mobility,Index,1,0.2,NA,24.85913373385995,NA
SAU,Saudi Arabia,2023,2,Sustainability,Sustainability,Index,1,0.1,NA,65.8967516847754,NA
SAU,Saudi Arabia,2023,2,Trade,Trade Integration,Index,1,0.2,NA,24.26842801932575,NA
SAU,Saudi Arabia,2023,3,Index,GCC Economic Integration Index,NA,1,1,NA,44.8102320697111,Moderate
ARE,United Arab Emirates,2024,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,9.205508354472636,28.44805818277448,NA
ARE,United Arab Emirates,2024,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,0.6197847877011323,58.5430848149805,NA
ARE,United Arab Emirates,2024,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,1300.4016840000002,19.89842581682232,NA
ARE,United Arab Emirates,2024,1,ind_44_stock,Stock Market Openness,Financial,1,1,94.40551559034975,94.40551559034975,NA
ARE,United Arab Emirates,2024,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,15.53435297545947,49.23285883946573,NA
ARE,United Arab Emirates,2024,1,ind_52,Services Trade Share,Trade,1,1,4.660305892637842,64.24462261873242,NA
ARE,United Arab Emirates,2024,1,ind_55,Non-oil Trade Intensity,Trade,1,1,13.952973691496066,61.66556546270561,NA
ARE,United Arab Emirates,2024,1,ind_56,Services % of Total Trade,Trade,1,1,30,100,NA
ARE,United Arab Emirates,2024,1,ind_63,Intermediate Goods Share,Trade,1,1,26.478981407731787,48.84862034322926,NA
ARE,United Arab Emirates,2024,1,ind_64,Trade Diversification,Trade,1,1,57.008978260442774,53.1238760538353,NA
ARE,United Arab Emirates,2024,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.6038474645888176,41.05377961641664,NA
ARE,United Arab Emirates,2024,1,ind_71_student,Student Mobility,Labor,1,1,0.8989733762052314,20.874456509560137,NA
ARE,United Arab Emirates,2024,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,10.172103285356696,1.8062536164356606,NA
ARE,United Arab Emirates,2024,1,ind_bank_depth,Banking Depth,Financial,1,1,212.18711184790934,60.56597798521673,NA
ARE,United Arab Emirates,2024,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,127.16647297354022,20.632312747581892,NA
ARE,United Arab Emirates,2024,1,ind_conv_income,Real Income Convergence,Convergence,1,1,86.9346958981645,96.40801665881608,NA
ARE,United Arab Emirates,2024,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,99.1463055637327,99.66116026621499,NA
ARE,United Arab Emirates,2024,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,79.02797960721367,81.27332253464513,NA
ARE,United Arab Emirates,2024,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,91.1666066907463,71.76398508807324,NA
ARE,United Arab Emirates,2024,1,ind_conv_oil,Oil Dependency Convergence,Convergence,1,1,77.81150895698352,68.44448020082329,NA
ARE,United Arab Emirates,2024,1,ind_conv_price,Price Level Convergence,Convergence,1,1,87.63693270735523,61.042537056573295,NA
ARE,United Arab Emirates,2024,1,ind_elec_pc,Electricity Per Capita,Infrastructure,1,1,15688.703603745678,69.96192714690956,NA
ARE,United Arab Emirates,2024,1,ind_fiscal_balance,Fiscal Balance Ratio,Financial,1,1,-4.65801822891266,73.87680689874551,NA
ARE,United Arab Emirates,2024,1,ind_gdp_growth,Real GDP Growth,Financial,1,1,3.991812003618178,61.29908523858254,NA
ARE,United Arab Emirates,2024,1,ind_inflation,Inflation Rate,Financial,-1,1,1.625371689958821,44.30517583293906,NA
ARE,United Arab Emirates,2024,1,ind_lfpr,Labor Force Participation,Labor,1,1,80.11464,74.40068376068376,NA
ARE,United Arab Emirates,2024,1,ind_m2_growth,M2 Money Supply Growth,Financial,1,1,18.232112823421126,100,NA
ARE,United Arab Emirates,2024,1,ind_manufacturing_share,Manufacturing Share,Sustainability,1,1,9.373652893818722,20.571645467872195,NA
ARE,United Arab Emirates,2024,1,ind_non_oil_share,Non-oil GDP Share,Sustainability,1,1,77.84339420525072,73.84860041347633,NA
ARE,United Arab Emirates,2024,1,ind_nonoil_rev_share,Non-oil Revenue Share,Sustainability,1,1,38.12248702192454,77.33567186300421,NA
ARE,United Arab Emirates,2024,1,ind_oil_share,Oil Dependency,Sustainability,-1,1,22.15660579474928,73.84860041347633,NA
ARE,United Arab Emirates,2024,1,ind_unemployment,Unemployment Rate,Labor,-1,1,11.8,4.737602419606414,NA
ARE,United Arab Emirates,2024,2,Convergence,Convergence,Index,1,0.1,NA,71.31797350753254,NA
ARE,United Arab Emirates,2024,2,Financial,Financial Integration,Index,1,0.2,NA,65.18046306794857,NA
ARE,United Arab Emirates,2024,2,Infrastructure,Infrastructure,Index,1,0.2,NA,44.93017648186594,NA
ARE,United Arab Emirates,2024,2,Labor,Labor & Mobility,Index,1,0.2,NA,28.574555184540525,NA
ARE,United Arab Emirates,2024,2,Sustainability,Sustainability,Index,1,0.1,NA,61.40112953945727,NA
ARE,United Arab Emirates,2024,2,Trade,Trade Integration,Index,1,0.2,NA,62.85259055299471,NA
ARE,United Arab Emirates,2024,3,Index,GCC Economic Integration Index,NA,1,1,NA,53.579467362168934,Moderate
BHR,Bahrain,2024,1,ind_31_fdi,Intra-GCC FDI,Financial,1,1,27.716709594287902,99.81813461325794,NA
BHR,Bahrain,2024,1,ind_39_banking,GCC Banking Penetration,Financial,1,1,2.5178293792921123,96.9934541825435,NA
BHR,Bahrain,2024,1,ind_3_aviation,Aviation Connectivity,Infrastructure,1,1,6445,99.8030059334697,NA
BHR,Bahrain,2024,1,ind_44_stock,Stock Market Openness,Financial,1,1,98.40998788818254,98.40998788818254,NA
BHR,Bahrain,2024,1,ind_51,Intra-GCC Trade Intensity,Trade,1,1,16.84183366981981,54.376572685964554,NA
BHR,Bahrain,2024,1,ind_52,Services Trade Share,Trade,1,1,4.210458417454952,57.33543022671215,NA
BHR,Bahrain,2024,1,ind_55,Non-oil Trade Intensity,Trade,1,1,16.55163478815817,74.57518238154455,NA
BHR,Bahrain,2024,1,ind_56,Services % of Total Trade,Trade,1,1,25,66.66666666666666,NA
BHR,Bahrain,2024,1,ind_63,Intermediate Goods Share,Trade,1,1,34.631015556178774,75.22455796256489,NA
BHR,Bahrain,2024,1,ind_64,Trade Diversification,Trade,1,1,66.40167081037079,99.3865245948588,NA
BHR,Bahrain,2024,1,ind_69_labor,GCC Labor Mobility,Labor,1,1,0.4557271176518723,30.236795876231763,NA
BHR,Bahrain,2024,1,ind_71_student,Student Mobility,Labor,1,1,0.33152732903477755,5.785171986067038,NA
BHR,Bahrain,2024,1,ind_72_tourism,Intra-GCC Tourism Share,Labor,1,1,43.30735116247816,69.44196764004253,NA
BHR,Bahrain,2024,1,ind_bank_depth,Banking Depth,Financial,1,1,231.80630866045274,68.94266085557184,NA
BHR,Bahrain,2024,1,ind_conv_fiscal,Fiscal Balance Convergence,Convergence,1,1,142.71115632640516,23.154382920631143,NA
BHR,Bahrain,2024,1,ind_conv_income,Real Income Convergence,Convergence,1,1,78.39196257208178,77.10776729248104,NA
BHR,Bahrain,2024,1,ind_conv_interest,Interest Rate Convergence,Convergence,1,1,80.42390344421548,80.84153499029078,NA
BHR,Bahrain,2024,1,ind_conv_manufacturing,Manufacturing Convergence,Convergence,1,1,32.14681330671826,9.134570458240509,NA
BHR,Bahrain,2024,1,ind_conv_non_oil,Non-oil Convergence,Convergence,1,1,79.97750450323696,30.576031594778968,NA
